Name,URL,Longitude,Latitude,Country
Ulrichen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1963,8.291196,46.517296,CH
Laucheralp Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1964,7.771050,46.410747,CH
Petit Mont Bonvin Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1965,7.521017,46.352778,CH
Seetalhorn Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1966,7.858567,46.175981,CH
Rührer Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1967,15.319442,47.503972,AT
Provaccio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1968,8.133258,45.974950,IT
Alpe Bil Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1969,7.967620,45.975701,IT
Monte Moro Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1970,7.977817,45.996583,IT
Roffelstaffel Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1971,7.923374,45.973076,IT
"Monte Cavallaria, Cima Cavallaria, Startplatz 2",https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1972,7.807242,45.520636,IT
San Giacomo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1973,7.875122,45.546097,IT
Cima Bossola Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1974,7.736414,45.483486,IT
Rosselli Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1975,7.463658,45.161942,IT
Celle Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1976,7.360033,45.131489,IT
La Riposa Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1977,7.081531,45.178392,IT
Chiamberlando Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1978,7.086978,45.147406,IT
Mont San Giorgio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1979,7.448042,44.996906,IT
Rucas Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1980,7.230281,44.744661,IT
Montoso Monumento Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1981,7.250331,44.763733,IT
Monte Tremezzo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1982,9.186681,46.001344,IT
Monte Sertore Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1983,9.120964,45.977728,IT
Colli Berici Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1985,11.471914,45.407154,IT
Monte Bondone Startplatz 4,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1986,11.025167,45.997236,IT
Nomesino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1987,10.955625,45.870114,IT
Somator Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1988,10.970914,45.876283,IT
Gringlay Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1989,6.091497,49.915578,LU
Kanfen Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1990,6.099722,49.446897,FR
Haute-Kontz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1991,6.330236,49.455436,FR
Pagny-La-Blanche-Cote Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1992,5.708494,48.543547,FR
Lorry Mardigny Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1993,6.078353,48.967622,FR
La Cote Saint Germain Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1994,5.252525,49.410508,FR
Hatrize Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1995,5.893656,49.186769,FR
Sion Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1996,6.069339,48.408661,FR
Stonne Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1997,4.929236,49.550283,FR
Hommert Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1998,7.189000,48.680375,FR
Haselbourg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=1999,7.199453,48.684033,FR
Mont Donon Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2000,7.163342,48.512144,FR
Monte Pizzocolo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2001,10.561181,45.667894,IT
Albino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2002,9.799569,45.783387,IT
Monte Blum Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2003,9.980328,45.910814,IT
Monte Scanapa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2004,10.088419,45.919939,IT
Monte Rambasi Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2005,10.015281,46.026331,IT
Monte Maddalena Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2006,10.284812,45.549105,IT
Monte Guglielmo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2007,10.146342,45.725061,IT
Pratino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2008,9.549264,45.768381,IT
Monte Linzone Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2009,9.531758,45.776603,IT
Valcava Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2010,9.512411,45.780858,IT
Dos del Curu Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2011,10.387956,46.102839,IT
Ortise Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2012,10.778172,46.327546,IT
Bormio Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2013,10.411581,46.420539,IT
Reit Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2014,10.382445,46.471466,IT
Confinale Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2015,10.457544,46.459586,IT
Plator Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2016,10.302517,46.500372,IT
Mottolino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2017,10.160855,46.528417,IT
Monte Padrio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2018,10.226964,46.186253,IT
Castionetto Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2019,10.016264,46.190694,IT
Alpe Mara Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2020,9.921439,46.206894,IT
Monte Farno Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2021,9.907494,45.831922,IT
Alpe Giumello Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2022,9.356414,46.045164,IT
Monte Berlinghera Startplatz Gipfel GS,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2023,9.388815,46.210279,IT
Germasino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2024,9.221678,46.142231,IT
Samolaco Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2025,9.380842,46.231397,IT
Montemezzo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2026,9.356905,46.206689,IT
Monte Tenchia Startplatz GS,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2027,12.976664,46.550389,IT
Capo Mele Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2028,8.160631,43.965100,IT
Monte Pisciavino Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2029,8.162753,44.027764,IT
Finale Ligure Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2030,8.373031,44.184075,IT
Puerta del Sol Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2031,8.158936,43.992100,IT
Bergeggi Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2032,8.440178,44.251478,IT
Noli Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2033,8.410958,44.196114,IT
Borgio Verezzi Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2034,8.319183,44.164911,IT
Varazze Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2035,8.595197,44.372450,IT
Toirano Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2036,8.187275,44.131975,IT
Monte Maggio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2037,9.007694,44.555947,IT
Monte Banca Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2038,9.043672,44.536283,IT
Creto Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2039,9.004764,44.477894,IT
Spotorno Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2040,8.420264,44.243503,IT
Mendatica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2041,7.792744,44.089786,IT
Ginestre Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2042,9.412111,44.261400,IT
Rena Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2043,9.435931,44.253347,IT
I Casoni Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2044,9.783736,44.297283,IT
La Penna Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2046,7.772500,44.048444,IT
Monterosso Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2047,9.669583,44.152675,IT
Alpe Motta Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2048,9.361942,46.417431,IT
St. Anton Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2049,9.542525,47.411061,CH
Falkenflue Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2050,7.636739,46.824061,CH
Hochstollen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2051,8.238281,46.773308,CH
Blümlisalp Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2052,7.689322,46.470144,CH
La Montagnette Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2053,7.147108,46.446997,CH
La Vudalla Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2054,7.045519,46.550878,CH
Mont Moleson Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2055,7.016969,46.548803,CH
Gurli Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2056,7.282798,46.713530,CH
Pfeiffe Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2057,7.371756,46.741147,CH
Leuggelstock Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2058,9.028175,46.984994,CH
Bodenberg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2059,9.024197,46.973486,CH
Bärensolspitz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2060,8.996386,47.100239,CH
Hirzli Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2061,9.007556,47.134156,CH
Vorder Glärnisch Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2062,9.038728,47.022803,CH
Alp Languard Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2065,9.922178,46.488081,CH
Muottas Muragl Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2066,9.902415,46.521223,CH
La Punt Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2067,9.909753,46.590194,CH
Corvatsch Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2068,9.821628,46.418147,CH
Piz Lagalp Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2069,10.020942,46.429424,CH
Diavolezza Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2070,9.964919,46.412708,CH
Weisshorn Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2071,9.638686,46.789522,CH
Dreibündenstein Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2072,9.495286,46.804792,CH
Ladir Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2073,9.210150,46.792689,CH
Montalin Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2074,9.590303,46.863458,CH
Piz Martegnas Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2075,9.530414,46.577044,CH
Somtgant Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2076,9.547106,46.587506,CH
Cugieri Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2077,8.782531,46.693358,CH
Schlans Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2078,8.996711,46.767850,CH
Graitery Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2079,7.375111,47.256667,CH
Schimbrig Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2080,8.114192,46.939836,CH
Einsiedeln Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2081,8.823022,47.093569,CH
Hummel Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2082,8.772389,47.098256,CH
Klingenstock Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2083,8.676489,46.957075,CH
Halsegg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2084,8.607064,47.091247,CH
Ober Schrot Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2085,8.840928,47.059758,CH
Ufem Tritt Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2086,8.741794,47.101650,CH
Chli Amsel Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2087,8.743033,47.097372,CH
Wildspitz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2088,8.577719,47.083697,CH
Altwisstock Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2089,9.068350,47.210761,CH
Durschlegi Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2090,9.119219,47.146128,CH
Rorschacherberg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2091,9.500661,47.453553,CH
Parusciana Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2092,9.054158,46.241744,CH
Monti di Gana Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2094,8.907950,46.197022,CH
Mornera Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2095,8.985833,46.205811,CH
Mettenen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2097,8.781386,46.880247,CH
Wannelen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2098,8.788878,46.857061,CH
Wängihorn Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2099,8.713169,46.858406,CH
Sittlisalp Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2100,8.756997,46.854728,CH
Rophaien Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2101,8.646597,46.928108,CH
Schön Chulm Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2102,8.672844,46.916961,CH
Mauborget Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2103,6.612021,46.854019,CH
Jeizinen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2104,7.729858,46.330714,CH
Veysonnaz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2105,7.345969,46.187481,CH
Gottschalkenberg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2106,8.648500,47.157500,CH
Oberrieden Start-/Landeplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2107,8.575086,47.267236,CH
Alp Scheidegg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2109,8.943983,47.304667,CH
Hochkar Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2110,14.904250,47.712086,AT
Schießling Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2111,15.289522,47.570411,AT
Goding Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2112,14.921000,46.778497,AT
Haas Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2113,14.885230,46.839822,AT
Koralpe Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2114,14.951592,46.793347,AT
Rauchbauer Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2115,14.920933,46.825233,AT
Ober Büelen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2116,8.270425,46.854142,CH
Elbigenalp Übungshang Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2117,10.439586,47.296114,AT
Seaoi Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2120,10.765000,45.918056,IT
Baita Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2121,10.760000,45.924167,IT
Monte Nozzolo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2122,10.688653,45.933911,IT
Monte Tremalzo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2123,10.705019,45.837542,IT
Ciampinoi Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2124,11.752925,46.539322,IT
Boe Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2125,11.850450,46.521733,IT
Dantercepies Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2126,11.799075,46.553833,IT
Colalta Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2127,11.289586,46.132422,IT
Uwaldalm Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2128,12.267250,46.855461,IT
Corno Nero Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2130,11.455286,46.334331,IT
Monte Seura Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2131,11.726861,46.539144,IT
Piz la Villa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2132,11.887197,46.588350,IT
Duca D'Aosta Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2133,12.086642,46.535994,IT
Malga Losch Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2134,11.961675,46.260097,IT
Monte Belpo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2135,10.761447,45.616431,IT
Piana da Bobbio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2137,9.482556,45.956292,IT
Le Pic Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2138,7.217436,44.058156,FR
Millefonts Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2139,7.191892,44.096281,FR
Auron Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2140,6.904488,44.236342,FR
Aiguines Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2141,6.256183,43.779625,FR
Bargemon Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2142,6.561556,43.638817,FR
Col du Lachens Nord Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2143,6.653033,43.745042,FR
Col du Lachens Süd Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2144,6.657042,43.744503,FR
Col du Lachens West Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2145,6.641003,43.739142,FR
Cagnorina Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2146,7.596678,44.097372,FR
Contras Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2147,5.723947,44.116408,FR
Le Cousson Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2149,6.239217,44.053639,FR
Les Richards Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2150,6.231651,44.680677,FR
Mont Caume Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2151,5.906861,43.183861,FR
Agnis Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2152,5.873161,43.302325,FR
Sainte Anastasie Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2153,6.120108,43.354314,FR
Bassa di Nara Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2154,8.868908,46.475081,CH
Gorda Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2155,8.910897,46.497714,CH
Cari Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2156,8.817567,46.509117,CH
Cote du Baron Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2157,4.603128,44.712256,FR
Champfromier Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2158,5.814408,46.214831,FR
Cheynet Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2160,4.614542,44.682514,FR
Le Grand Colombier Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2161,5.761386,45.905694,FR
Le Cormet de Roseland Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2162,6.694203,45.688117,FR
La Roche Parstire Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2163,6.600931,45.681106,FR
Evosges Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2164,5.486261,45.951342,FR
Glandieu Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2165,5.615181,45.671631,FR
Innimond Ost Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2166,5.591800,45.784833,FR
Innimond West Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2167,5.579389,45.797444,FR
Torcieu Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2168,5.397339,45.911019,FR
Saint Sorlin Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2169,5.410086,45.880639,FR
La Liouffe Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2170,4.495025,45.838431,FR
La Poletta Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2171,6.858292,45.636631,FR
La Sevoliere Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2172,6.851906,45.640061,FR
Nonroder Höhe Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2173,8.825604,49.754862,DE
Messbacher Höhenweg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2174,8.813331,49.748439,DE
Eppenhain Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2175,8.383889,50.172778,DE
La Montagnes du Puy Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2176,5.545900,44.609086,FR
Pelvoux Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2178,6.458689,44.857622,FR
Mont de la Chambre Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2179,6.578258,45.317883,FR
Mont D'Alambre Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2180,4.153300,44.916994,FR
Mont Mezenc Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2181,4.193842,44.910289,FR
Croix de Boutieres Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2182,4.186319,44.898900,FR
Roches des Cuzets Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2183,4.185050,44.892083,FR
St. Clement Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2184,4.261331,44.951400,FR
Serre en Don Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2185,4.395056,44.870992,FR
Mont Myon Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2186,5.397278,46.330553,FR
Mont Semiol Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2187,3.968797,45.633361,FR
Garde-Grosse Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2188,5.154342,44.336736,FR
Montagne de Parves Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2189,5.728122,45.739233,FR
Mijoux Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2190,6.010650,46.366310,FR
La Vesanciere Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2191,6.080150,46.367764,FR
Petit Mont Rond Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2192,6.018058,46.358464,FR
Quincie Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2193,4.618056,46.107303,FR
Soubeyrand Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2194,5.333131,44.375503,FR
La Trappe Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2195,5.511947,44.235814,FR
Serre de Barre Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2196,4.083328,44.396931,FR
St. Desirat Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2197,4.796764,45.253756,FR
St. Sebastien Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2198,4.145133,44.313661,FR
Col de Meyrand Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2199,4.076142,44.606794,FR
Spielberg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2200,10.223750,50.659703,DE
Port Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2201,5.573539,46.158667,FR
Mont du Balvay Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2202,5.466633,46.182789,FR
Le Chanay Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2203,5.512408,45.943744,FR
Crete de Charmy Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2204,5.835800,46.160919,FR
Montagne de Gache Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2205,5.983842,44.230486,FR
Col Bas Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=2206,6.396131,44.384614,FR
